,N,p,k,Raft,Uninf,Geom id,Geom corr,MME,stable
767,20.0,0.4353849869204208,7.0,12.811425315270855,12.969797295204186,12.919097889742064,14.441990924421935,10.322274881516588,1.0
768,45.0,0.564048108417402,18.0,40.643754541788645,46.17347405722608,44.16316629335042,52.34010447751993,43.052339413164155,1.0
769,18.0,0.5978421906598583,19.0,19.464668390450246,20.899218136256113,19.96474446568237,22.255162376762534,19.172542513479886,1.0
770,75.0,0.572699018757513,9.0,77.69641314020745,114.80763275950119,96.41298132816269,129.41746561410864,124.70326409495551,0.0
771,55.0,0.4092759137994739,17.0,35.61262139794594,39.06494985769162,37.5476185494421,42.47151696481591,31.099500227169468,1.0
772,9.0,0.9926526081685032,9.0,9.203970458550598,9.11170600405125,9.206381487042417,9.565429539501034,9.0,1.0
773,50.0,0.5411858195126221,13.0,47.40648910331556,57.95406324764188,52.980059642639716,65.83242737632423,53.884353741496604,1.0
774,18.0,0.11443133766539937,16.0,5.551651383452558,5.861654956580399,5.299236697159024,5.928542677729611,5.8979591836734695,0.0
775,35.0,0.458988864404155,6.0,20.923809421629063,21.520112499633317,21.62994374707478,25.891528737394907,17.78638941398866,1.0
776,80.0,0.9333352904724901,7.0,80.46951628606352,81.62097058996822,84.74978715756824,120.99775424607488,77.04152637485971,1.0
777,51.0,0.00010487655134472362,6.0,0.0003031972713499201,,4.580529900344328e-05,6.874636461848437e-06,,1.0
778,43.0,0.8040418893114258,10.0,41.49461920341719,42.58835820841482,43.28838856694244,51.260654418080925,38.52201257861635,1.0
779,17.0,0.8260332054070665,8.0,19.01057456449865,19.198499923190333,19.32024955529343,21.794402517967104,16.071428571428573,1.0
780,15.0,0.35145734395944295,21.0,11.38388692566749,12.133893943518052,10.903044772619428,12.462183494809853,10.741258741258743,1.0
781,47.0,0.04880814261888511,15.0,3.856072675198876,3.9449192479186697,3.74924499001547,4.013449780163638,3.3287671232876708,1.0
782,42.0,0.19703083888634565,3.0,17.032376680921175,19.301139935090866,17.24183292000262,21.618730010975025,17.163265306122447,1.0
783,47.0,0.8046906485993232,14.0,48.435362626044615,51.47251353751173,51.655793831835744,61.255984561543805,47.84325637910085,1.0
784,23.0,0.1717308566820055,6.0,19.716484039751677,23.79570875064321,18.45206172773117,23.653359172377943,-8.827586206896552,0.0
785,26.0,0.03689561026602706,20.0,4.467280600149876,5.044650439208332,4.1583637627347745,4.930728983398701,-2.571428571428573,0.0
786,59.0,0.809258047060849,5.0,57.354738127992704,65.97138312032409,65.44180853403078,91.01339163971684,53.08086785009862,1.0
787,52.0,0.13042361925439683,5.0,19.271827257289583,22.733012860930288,18.243868439778513,23.218091840538175,-9.0,0.0
788,92.0,0.4468804295718247,19.0,66.58956906840788,82.10863035153584,76.70104617558219,94.77174035461063,75.26871870037864,1.0
789,75.0,0.41449384309465276,10.0,64.38390343290325,93.19012374672371,75.44280745138144,99.4582745419198,160.93344425956727,0.0
790,37.0,0.4466247428027471,5.0,19.775842862185197,19.924901411238064,20.394640182025476,25.66545431083857,16.842105263157894,1.0
791,3.0,0.5709093906985756,8.0,4.393431293389345,4.853065215888928,4.152848439848361,4.842205365055394,13.444444444444445,0.0
792,74.0,0.8849692566173428,21.0,78.62320747734637,81.00226088362322,82.1000176936092,89.85152214559699,77.17592703708148,1.0
793,65.0,0.6196183768486383,10.0,49.97395966061247,55.84311469637656,55.35488250984061,70.26496336263342,50.951117318435756,1.0
794,81.0,0.7826761516407147,17.0,83.85027352457351,95.18951600514481,94.23408281652101,112.24138865226497,85.8881913303438,1.0
795,15.0,0.25642682309247666,22.0,11.997574621897668,13.290594128202919,11.318148635262888,13.51355368255279,14.743820224719098,0.0
796,79.0,0.7030578488060212,17.0,78.00497062661213,89.94504084675934,87.91760082582194,106.24188251484821,81.25705329153605,1.0
797,87.0,0.22479285659173098,5.0,47.601363506279824,67.06543360911849,51.04314167994734,69.94438763658438,-53.97354497354495,0.0
798,30.0,0.41546530488865085,20.0,18.737684316797395,19.703509154775237,19.07168012392782,21.257236957147846,17.592693752133833,1.0
799,34.0,0.1466475730740907,16.0,14.791705166264348,16.78433523434672,14.197711719129579,17.31980152698312,24.002898550724638,0.0
800,26.0,0.1767191677769282,4.0,11.443387989264714,13.139537821440046,10.56618280545428,13.04873101662858,-5.451612903225806,0.0
801,12.0,0.7757964861354959,17.0,12.921002726209187,13.00977452430416,13.007019935249978,13.97812439804027,12.054691419969894,1.0
802,97.0,0.8746150298637975,15.0,98.53320095596165,105.58849110604653,107.16451491170376,125.90392932341292,98.43933788952285,1.0
803,60.0,0.8399144068193611,17.0,61.47635254546016,63.88718231641756,64.76604691747897,72.90636815628045,60.55650389823555,1.0
804,36.0,0.14382289189678688,22.0,12.076868040960651,13.169862427826622,11.763885168121773,13.602556579653378,14.504464285714294,0.0
805,3.0,0.2622611324706532,20.0,4.289071179443375,4.702835599901831,4.0293083068237845,4.693632242963772,15.99999999999999,0.0
806,91.0,0.0177626618077541,12.0,4.439033641872509,4.978862182142615,4.193890433896484,4.954182609715193,49.000000000000185,0.0
807,59.0,0.5223593538232253,6.0,54.507026105839714,72.21652341580467,62.95740954926923,83.07930257592947,68.26666666666667,1.0
808,33.0,0.4559753600503096,20.0,24.382007066571724,25.98812247087775,25.19053087258172,28.554732061126355,25.02854006586169,1.0
809,88.0,0.47581175854958424,4.0,62.29075793079787,83.03632764891974,74.71578329157259,105.72812147034517,74.48453608247422,1.0
810,95.0,0.6567827412340262,12.0,80.71672656155087,91.14799254985248,90.10631956612013,112.19693834917126,80.451403887689,1.0
811,89.0,0.4966823744475829,20.0,71.92765016830798,86.31522880993552,82.51139043556408,98.61638189266952,77.604621886521,1.0
812,56.0,0.12088705550540357,15.0,21.844254763599682,26.017766152026788,20.854580315752923,26.169967922267467,79.52941176470584,0.0
813,96.0,0.30881828264421474,5.0,59.19920732672975,87.13737668505483,65.70654633749778,91.86650696113317,-57.941605839416034,0.0
814,31.0,0.8809166537313277,21.0,33.92280636610984,34.55895861080066,34.74524300352037,37.14843430561111,32.32893195612821,1.0
815,50.0,0.7304834726243642,20.0,53.21680834142374,58.68016224194231,57.496453365864866,65.5946239635083,51.84726763194769,1.0
816,80.0,0.8450089882521253,21.0,90.05519594508847,99.31993884449608,99.36550468613594,113.07437317645613,90.53606739082244,1.0
817,88.0,0.5121805059419,18.0,87.59025667097076,139.5524029671028,111.29387427449576,147.4786084258108,244.85173501577253,0.0
818,76.0,0.11410069769346509,17.0,15.309738237375393,16.060606299696275,15.29216821386759,17.19932024591036,14.590817015530046,1.0
819,89.0,0.5711105236100976,7.0,64.07018736997927,72.53927569273188,72.35811548811559,95.75609866200944,60.44776119402985,1.0
820,75.0,0.5578896077158684,11.0,65.2081094393694,81.54142303357766,76.0847996549353,97.83038556340543,71.54271034039819,1.0
821,18.0,0.26056173730389853,21.0,14.74880309881541,16.271321467143935,14.126239716814835,16.475888768223502,14.442159383033419,0.0
822,28.0,0.30284496067826916,19.0,18.929601358968238,21.00629930175131,18.56473434129762,22.002258968214484,21.93673110720562,0.0
823,68.0,0.7528748145387812,8.0,74.99908824702673,100.28996435796377,91.65029298246517,124.30508259205307,90.57426273458445,1.0
824,33.0,0.2938614882898939,10.0,23.02165746096336,27.211303663468165,23.20883610031965,28.756199877628596,33.333333333333336,0.0
825,90.0,0.4527601437051939,4.0,60.464215070937556,76.58346030404695,71.50287563038715,101.14470016094513,62.37007874015748,1.0
826,46.0,0.07319467349634734,4.0,8.32773500500975,8.981985206075992,8.108507264045667,9.287930580008936,6.4,1.0
827,62.0,0.0160444873753548,9.0,5.8623907533386435,6.577522075469136,5.495001653198757,6.454325786009403,-8006399337547548.0,0.0
828,19.0,0.25553577731248844,21.0,21.198877778275044,25.750283824798753,19.62986862262271,25.02506235205398,-48.79032258064508,0.0
829,4.0,0.13204565062061047,12.0,1.322351845281329,1.3532444303599163,1.289111165066519,1.3729345261330808,1.0,1.0
830,10.0,0.7378195762687825,10.0,10.510244755155185,10.375972850378334,10.49010809715556,11.519807037184044,9.696969696969697,1.0
831,96.0,0.5820778508646751,7.0,82.79883373273972,114.40303108081156,102.76845536044955,141.26993391804328,103.48588312541037,1.0
832,5.0,0.862196175312682,7.0,5.869364687625157,5.766675845077924,5.81527786010884,6.222889308428371,5.171717171717172,1.0
833,45.0,0.13695390895290382,4.0,13.030122773626713,14.550159282622566,12.80252237390411,15.614136265337217,14.877551020408163,1.0
834,2.0,0.6353167265876382,14.0,2.491712393384626,2.5466274386401033,2.4382098306412407,2.5787807914853618,1.5957446808510638,1.0
835,76.0,0.1855367336804984,22.0,33.0761435601773,40.404962241588805,33.941391226597446,42.26650838999345,47.07112970711296,0.0
836,31.0,0.23379658603598819,19.0,19.334899052807227,22.32545969128753,18.72418291552156,23.116390436407396,32.32682926829269,0.0
837,37.0,0.548990343359803,9.0,32.55497385948948,37.59735021085794,35.10988463983679,43.608778336606946,31.35023923444976,1.0
838,19.0,0.8373528559354136,16.0,19.123659905938204,19.018904053215046,19.232493091531207,20.06837454651024,18.07402494030247,1.0
839,90.0,0.021908910314971886,6.0,3.893320316102418,4.008176267047432,3.7766468991410864,4.0385331369852056,2.4,1.0
840,19.0,0.6706300509834349,13.0,25.238397446229147,28.51681917835284,25.93769092426421,31.20875886039519,25.514919011082693,1.0
841,58.0,0.3585449379970026,14.0,48.090798739462834,64.09583026733027,53.8694859673675,69.61120019718024,94.94871794871793,0.0
842,42.0,0.3637212664531926,3.0,20.720453927964027,23.28301998778908,21.250417487922473,26.625175714899978,18.753424657534246,1.0
843,68.0,0.02259529181669473,20.0,4.891634320120461,5.517822489146979,4.5505010487308475,5.451801987964869,-48.99999999999995,0.0
844,91.0,0.7075557460294772,16.0,83.03636725466764,94.33608042149305,93.71862496728971,112.68230143146576,86.54988399071925,1.0
845,43.0,0.1090544524262449,14.0,13.238465489511247,15.123198630776773,12.518694197328367,15.205370060276913,22.551515151515147,0.0
846,68.0,0.4424127477066523,13.0,60.00441521729381,81.68974836817408,69.20054369849386,89.62335695879865,92.31858936043037,0.0
847,46.0,0.47295773622183024,13.0,38.61822071640211,46.84302809756495,42.14316154424311,53.16083203014232,47.66666666666667,1.0
848,63.0,0.5253022688019979,14.0,47.34484329752748,53.96395874288927,51.89469959959686,62.8977400058957,47.823367065317385,1.0
849,63.0,0.4084599269894098,14.0,38.29658606539732,44.49407627563722,41.74620875670449,51.567186720595,43.44199706314244,1.0
850,49.0,0.3360338523101972,9.0,24.911068333229547,27.13641987860648,26.024729755646938,30.714373645156503,22.015706806282722,1.0
851,66.0,0.19697402893516824,4.0,22.515745246713657,26.215407332750466,22.70974064823808,29.455896698021448,40.69230769230769,0.0
852,100.0,0.4008297951900708,6.0,46.8222710942038,52.092029289597654,52.18926933854338,70.41079646021284,44.325088339222624,1.0
853,43.0,0.10395873292814328,4.0,8.51610195248262,9.26481480852437,8.199395498776642,9.430183284283178,6.818181818181818,1.0
854,27.0,0.44863059256756654,7.0,26.12696470667838,30.86629358783807,26.89801466321871,34.042658358398185,32.55384615384616,0.0
855,82.0,0.8337208367263963,4.0,74.43757247928619,77.71098629300361,82.96464309033783,132.25586252277833,69.5036496350365,1.0
856,21.0,0.32211379805074425,9.0,17.68273777477903,21.00506082345238,17.07885037530971,21.403049981771954,64.69230769230768,0.0
857,55.0,0.5567388972213881,13.0,49.85381389158911,63.36666198867088,56.460908276167544,71.44959355345821,59.959107806691456,1.0
858,21.0,0.3644922001309753,6.0,14.550227537516928,16.603901448393543,13.785825598433922,17.303032779637064,289.00000000000335,0.0
859,100.0,0.4073964067884226,22.0,64.05073823863695,73.22838598953818,71.07188466114522,82.18512238533403,65.84507042253522,1.0
860,37.0,0.4630949768590388,22.0,39.05666514257171,48.07508327733957,41.434257742567524,50.876880915676125,50.65300146412886,0.0
861,40.0,0.12205381855667885,10.0,15.722519099579513,17.9628083382637,14.762049280693244,18.164043876302323,32.11111111111116,0.0
862,58.0,0.9980845735045424,17.0,58.076597754502245,58.056932249885406,58.07509843899433,58.51873962913536,57.98634567014013,1.0
863,7.0,0.03148175729967395,17.0,1.3664133144873511,1.4579641350489478,1.3293730546877662,1.4829417800675804,0.9999999999999998,0.0
864,94.0,0.8901270299126656,5.0,96.46698829933753,112.43928403123924,112.73227308261185,166.021561883695,91.56872037914692,1.0
865,39.0,0.37991331300820186,13.0,36.36629912376157,45.5118018496437,37.36069708708558,48.02426722169295,69.09284332688586,0.0
866,63.0,0.630884810607815,19.0,53.97466170087688,57.80638893325698,57.60312560465067,65.25479551038838,51.64340800587587,1.0
867,72.0,0.11817440653293776,8.0,35.74102559664543,48.56427355807977,34.92924515864329,46.1198708238825,-11.423892100192678,0.0
868,93.0,0.28950853828445067,17.0,58.47683563013871,79.50382091249934,67.67117338900354,86.84921646981032,119.20526598602902,0.0
869,84.0,0.49820684905049295,5.0,61.550913365493884,79.61452740725977,73.0668248637321,100.82935127551325,64.50785340314135,1.0
870,21.0,0.7290866310429164,14.0,23.159897091909773,24.79543326195736,23.936463039707004,27.82057042455581,22.67505241090147,1.0
871,96.0,0.8628505130557622,22.0,96.16186153987307,98.87725828416347,99.70801008495806,107.62279493450752,93.88888888888889,1.0
872,25.0,0.36253264689962617,5.0,21.28340259553356,24.196477705313086,21.597213115252647,26.67455127962779,20.862068965517242,1.0
873,97.0,0.9849125362285936,12.0,96.59537306797893,96.4124674342147,96.5316866780411,109.46743091870991,96.3351458593578,1.0
874,50.0,0.6632525084226073,13.0,51.256082885365686,57.83941780138324,56.10946027628965,66.42770945299608,46.18579610538374,1.0
875,27.0,0.632173508410303,12.0,28.100704371644763,32.967181292130874,29.829718210819276,36.4350778854024,32.55709342560553,1.0
876,25.0,0.16331551484911144,22.0,12.131324228426381,13.60592935564585,11.621238215517323,13.631566485770579,14.532894736842106,0.0
877,99.0,0.36609467422840214,19.0,62.1952860462787,78.2103373727819,70.99222379373236,87.38695277307816,72.11335717617789,1.0
878,100.0,0.19884690376686542,10.0,39.990538480790384,50.392424925512344,43.19467833879218,55.195683034891324,50.466840052015606,0.0
879,64.0,0.527353806375847,14.0,60.53791839434171,85.07782478829994,71.78879250180017,91.51297401998315,103.39271255060729,0.0
880,37.0,0.42410878910289207,13.0,38.533751083885264,51.095082569881704,40.54515832822044,53.83100713019408,291.4571428571429,0.0
881,100.0,0.8939729975710816,3.0,103.41975986356873,124.92437573209583,126.88136375630161,204.6596734560851,98.12201591511936,1.0
882,100.0,0.560211460795306,18.0,78.92733591360732,91.17015299644834,89.39498857483277,106.25908857331038,81.75863131935881,1.0
883,73.0,0.645374433406523,9.0,69.60978645011949,86.14689152263325,81.19802232703083,105.62828874851775,70.35234521575985,1.0
884,79.0,0.8730499919419766,19.0,78.64714013727253,80.03413042299177,80.98911098959881,87.9896849629799,76.4813279877472,1.0
885,95.0,0.8892321944699447,9.0,100.63629882837296,114.8682477716923,115.95847313632909,153.36405158258896,99.56768558951964,1.0
886,38.0,0.1064464472829868,6.0,9.921413321356477,10.833523122755572,9.539927719910688,11.176551609650376,8.894736842105262,1.0
887,13.0,0.9546877714054378,17.0,13.212672274834924,13.174963541658721,13.21954364859397,13.370964822054132,12.84848484848485,1.0
888,35.0,0.21832503802405445,5.0,21.587780570746652,25.189933115712225,21.668841496953743,27.844308665537653,42.63934426229509,0.0
889,55.0,0.4734138633465522,4.0,30.7772794160363,33.91934215838419,33.218938170897914,44.285835899311245,26.2987012987013,1.0
890,22.0,0.9508269453986854,6.0,25.253456277301776,25.617061629850266,26.556335397053168,34.32388106977107,23.545985401459856,1.0
891,68.0,0.5735392432028827,11.0,50.736757298722104,56.05708234907003,55.63425084111365,68.68243512495253,49.391577796007645,1.0
892,22.0,0.48986869230261576,19.0,23.10381104881146,26.523904624169713,23.01391950028224,27.88493020387507,28.081168831168835,0.0
893,73.0,0.10091681204178116,3.0,8.62347537088198,9.123264934537405,8.485965667110722,9.88143315657803,8.333333333333334,1.0
894,28.0,0.07904163070520354,22.0,8.946292163982598,10.228877549453896,8.000108524619927,10.128695456208838,-22.439252336448593,0.0
895,9.0,0.7964682921263174,4.0,10.844506540463884,11.34728169565432,10.825740457362862,12.65902312676786,9.0,1.0
896,1.0,0.07452772420342624,15.0,7.359722144070686e-05,,2.6141580230115175e-05,4.062936536920925e-06,,1.0
897,58.0,0.5984629276404162,14.0,54.657089222843666,65.49060847365729,61.0761031132654,74.57811184585523,55.04761904761905,1.0
898,45.0,0.20988527426089643,11.0,17.518194117524658,19.341486529227865,17.346775421190273,20.330226113918943,15.066777963272123,1.0
899,42.0,0.24575097885364516,5.0,15.89593509108685,16.869333465577792,15.87487534632698,19.270122161327134,13.241379310344827,1.0
900,99.0,0.21982342035723068,8.0,54.29161012519275,74.5746772705216,58.081090495552914,77.68108870524821,-72.2,0.0
901,40.0,0.37260842261060056,16.0,28.18771132669527,32.53625732278955,29.428633838933518,35.17957787504503,29.62819869543402,1.0
902,98.0,0.4131695378512016,6.0,60.244668725387825,77.24006393241218,71.3557925197415,99.41425838499575,68.80952380952381,1.0
903,58.0,0.6141953491780794,10.0,47.23984426364117,53.856887703855485,52.384252233722336,65.63456113057899,47.033386327503976,1.0
904,80.0,0.9835579685525315,13.0,81.10982631615826,81.09937169268413,81.45597271919978,88.75195288207765,79.4605121913817,1.0
905,26.0,0.17463033305540288,14.0,13.331950277556608,15.859952270882998,12.434152821758468,15.593674924676717,-90.00000000000009,0.0
906,18.0,0.7509042490153792,22.0,18.545259911893012,18.626941953074166,18.67396137908567,19.34569776749393,16.072556324285966,1.0
907,27.0,0.8837370801411841,16.0,28.509691030523417,28.56073347816986,28.797130410714544,30.29919041492561,26.550079773089877,1.0
908,38.0,0.6168929261958825,19.0,34.04593615686943,36.65049805914246,36.05565782647287,41.619322601225754,35.04018024784078,1.0
909,98.0,0.8344531075924556,15.0,95.73617243789786,101.93976645093582,103.42893013601268,122.05404752261079,95.98611200826821,1.0
910,59.0,0.5857233429768071,19.0,63.15769523686988,84.28362642790957,73.67747408976282,92.53370711670247,87.04972497249723,0.0
911,88.0,0.5296266005546287,16.0,65.9661975142305,74.98930552430039,73.64364689476893,87.09671139692274,65.81526333828401,1.0
912,46.0,0.36320795048944043,5.0,26.147963323169666,28.624170011077943,27.705564464102725,35.46976541034548,22.82058047493404,1.0
913,72.0,0.5269918336074497,16.0,59.183055446531455,72.41007812370036,68.02129722832304,83.0448525871707,66.16071107918836,1.0
914,58.0,0.24910902463017115,21.0,28.284119282017045,31.337403909741177,29.523079275459033,33.830099677360124,28.41858698404659,1.0
915,90.0,0.4529237797598258,6.0,57.491490226808985,72.00938661781974,67.65375488949604,91.30295999645367,61.69064748201439,1.0
916,74.0,0.8382289730473628,8.0,74.0885455628617,85.35813384132535,85.48215983870924,114.04624875265795,73.89521345407503,1.0
917,48.0,0.9666652274772335,3.0,56.58166609288142,65.6749508566164,66.15280748236867,98.3543765012488,51.19354838709677,1.0
918,97.0,0.12199082465330213,7.0,23.213777710074286,27.84005002611295,23.602285701873257,30.24095328449715,57.396226415094375,0.0
919,35.0,0.2422548214497805,3.0,23.754752607096417,28.400857054991047,24.27114512538114,31.031832454943437,36.999999999999986,0.0
920,66.0,0.6783463150828329,11.0,56.98183870791457,60.68929961849393,61.19691597971611,74.3840701582947,54.565415716359105,1.0
921,53.0,0.9438540896635225,12.0,55.40986533726056,55.7805162257481,56.58805057444063,64.3469096945952,53.17253054615045,1.0
922,55.0,0.6084032212572188,22.0,55.08026389046486,63.52748511144369,60.7305341691762,70.59520549301222,54.83941039565555,1.0
923,58.0,0.2668746661394249,17.0,34.42226079164668,41.606300780782405,35.64110588012104,43.49511097099433,40.42789317507419,0.0
924,76.0,0.7134431626165045,4.0,64.62761808435373,69.5566170172427,73.10647977341947,111.74455288320071,58.98875140607424,1.0
925,31.0,0.8819933946871208,10.0,31.955041889950316,32.27257444492491,32.801422734009044,37.38000128722937,29.678955453149005,1.0
926,15.0,0.9311157903978676,5.0,17.26498393914542,17.26070126233345,17.80612703392842,21.793404160107755,14.782991202346041,1.0
927,33.0,0.3968556674764244,4.0,15.750967799242435,15.999509923003036,16.256734660209297,20.31505874492994,12.978378378378379,1.0
928,87.0,0.7669184159907517,6.0,81.91136571434555,100.58045061252247,97.73982458263997,137.81789095572134,81.91044776119402,1.0
929,44.0,0.09061652395571806,11.0,15.398476480704586,17.740587467956395,14.245754622867286,17.760941580571945,-58.782608695652314,0.0
930,18.0,0.7898538276865787,3.0,18.848494312065466,19.687424153411722,19.5690932578545,24.90630379995158,14.7,1.0
931,76.0,0.3184502127981348,4.0,32.83485522751792,36.321632478699556,35.57540019254987,47.905862386937265,28.408695652173915,1.0
932,24.0,0.2889343614229646,17.0,13.456649325762942,14.378412914192259,13.328032729308042,15.053246261912307,13.758691206543965,1.0
933,2.0,0.09144919688548869,17.0,1.3735909130663821,1.4800402263976025,1.3413181861821581,1.5062295735075653,1.0,0.0
934,76.0,0.8162685492866569,3.0,76.71872938976489,94.71911326100494,91.91060867651572,140.3067163134068,72.13061224489796,1.0
935,43.0,0.532313929182105,13.0,40.84436764627847,50.66286490769543,44.72542472678316,56.02970106990482,47.26385809312638,1.0
936,57.0,0.10099139223351739,6.0,10.611460267760926,11.857767813376888,10.065194333895326,12.187422638497665,22.090909090909093,0.0
937,2.0,0.5517162444958192,10.0,2.7473817323489333,2.847557582004842,2.624228883237697,2.9020429560150958,3.272727272727274,0.0
938,22.0,0.5549381154646802,8.0,32.3502773080334,41.722211765164225,32.45222605371404,43.24282746047549,-136.89473684210526,0.0
939,62.0,0.8863850431198661,9.0,61.9779496579266,63.20130253737211,65.13589160232505,82.1396934025141,59.54554012708873,1.0
940,61.0,0.15857257844175232,16.0,28.96741416507618,35.97775775203434,28.16259193006342,36.657114497214025,-3171.5714285714284,0.0
941,98.0,0.7904246767513733,6.0,88.41543957058737,93.14233308768618,97.4264647515225,144.97034518154845,84.75253256150508,1.0
942,84.0,0.6537266330400534,12.0,65.78289627837158,70.13219024426934,70.82971667855158,85.03937028447031,63.02201834862386,1.0
943,30.0,0.9200555687464127,7.0,30.802980792185252,30.551895032968723,31.487743194661174,39.77227235726837,28.854275092936803,1.0
944,50.0,0.5739804656854791,8.0,49.002369693449126,63.89981118627835,55.409156191675706,73.3574920841326,68.6849925705795,0.0
945,55.0,0.6664102815976908,8.0,49.42377387918945,59.702843838813266,56.08302898911502,73.00587158739148,51.42191780821918,1.0
946,39.0,0.37127897412933075,7.0,24.955616266877858,27.865765389826805,25.974513249811324,31.937830176608383,23.214876033057852,1.0
947,1.0,0.3239255829972456,10.0,1.3107846319700132,1.315016301022104,1.2800303865792169,1.349319654340089,1.0,1.0
948,48.0,0.5333786733030687,15.0,39.86768739658081,46.393784543472215,43.333161259563596,52.260566996090034,40.619076184763045,1.0
949,100.0,0.029206363371205857,10.0,10.063873133984002,11.687170779310916,9.12542526053668,11.30725777039834,-5.041666666666668,0.0
950,75.0,0.4645327894182535,13.0,61.47464013711571,82.90805729476047,72.00052625881739,93.31138457718448,85.9394608926204,0.0
951,7.0,0.7105732855627714,10.0,8.772418361210995,8.98068949976302,8.660463955772853,9.421284118248368,7.204986149584487,1.0
952,51.0,0.4639196483952548,17.0,45.555230330727916,55.672831736545554,50.42539051236971,61.775583939527,50.43941248470012,1.0
953,56.0,0.6417740656066867,12.0,59.41709949084894,78.18191303687063,68.88009362190766,87.10155172872022,71.34974533106961,1.0
954,91.0,0.3771659552150669,3.0,59.33471089109517,81.17006289709164,69.71028045301684,98.93986374432855,318.1176470588237,0.0
955,99.0,0.19763293665181114,19.0,37.780027551732644,45.23941154958133,40.45334374888141,48.89854437150945,43.43163538873995,1.0
956,41.0,0.01785013239509803,17.0,2.693331950939517,2.8993616059232163,2.5813514655061676,2.904007502735017,1.7234042553191498,0.0
957,33.0,0.7948338704115926,3.0,38.49984380683487,45.4421462234708,42.68178851192171,58.55292605281003,33.684210526315795,1.0
958,35.0,0.548336997426082,9.0,29.315241716326764,32.997331789146315,31.309951604113635,38.04762694588366,27.76923076923077,1.0
959,50.0,0.24139531291143834,16.0,39.892485305008,52.808964255298655,39.492418039992664,51.560193246254606,-88.36,0.0
960,24.0,0.30169548949371894,11.0,11.779111929896683,11.947039529217635,11.861187973577495,12.876083301529595,10.465116279069766,1.0
961,87.0,0.7636924106448736,13.0,94.26901604459235,122.34836453439986,115.31276173768522,148.3614365336281,107.93247684493579,1.0
962,93.0,0.30013571601109323,12.0,60.249426246925914,85.4682544151231,69.30788469060158,90.28744568364606,114.67058823529413,0.0
963,18.0,0.9907926403156557,14.0,18.12090619588966,18.085708708700608,18.123843111367012,18.3805578998842,17.980437284234753,1.0
964,62.0,0.9704231929709656,20.0,61.33318781866417,61.27573267627027,61.26020712853468,62.19069132807136,60.90963219458637,1.0
965,9.0,0.7111072596961108,20.0,11.36065859294128,11.64043876134101,11.298121680222465,12.281296781746372,10.99378495960224,1.0
966,95.0,0.6675534422304314,8.0,83.54227303080545,97.63914898365942,96.59794134443851,131.1653279721177,83.69488132685159,1.0
967,90.0,0.7805628535454054,9.0,78.00006755991794,79.61672804101505,82.0579316422951,105.49304718718311,74.90666666666667,1.0
968,17.0,0.5053688188778439,13.0,21.68008030615623,25.166126921035676,21.225253946926053,26.263282088632042,31.293023255813953,0.0
969,11.0,0.765307917857097,4.0,11.695978079494516,12.071774674226953,11.637511486580163,13.698141252559308,9.152380952380952,1.0
970,26.0,0.595424861579499,18.0,28.60693336305154,31.798968947113877,29.726747289526845,34.993471054124555,29.0657894736842,1.0
971,76.0,0.9684361631577532,6.0,79.65939072518619,83.3806204936328,85.60465564362741,125.95098613339489,76.0172744721689,1.0
972,52.0,0.3979839821911342,8.0,44.3409528385233,59.364563950335665,48.598059454958914,64.09129231060425,147.16216216216216,0.0
973,93.0,0.43108075561288695,8.0,50.26260423425483,57.87629280346829,56.6309179863602,73.29805468045643,49.19631901840491,1.0
974,85.0,0.13776495571718306,21.0,54.226124369239905,77.78422549247777,52.36757778380179,71.78054854473024,-21.007762879322488,0.0
975,30.0,0.19739591720709493,19.0,19.35613832727236,23.627724025486575,18.31390772231926,22.52935710329309,64.65979381443312,0.0
976,11.0,0.11096303206505831,3.0,4.231108490712443,4.473565645394562,4.065731124335875,4.592258085757261,2.9999999999999996,1.0
977,16.0,0.35676500647734954,21.0,10.258712646154327,10.388934279938248,10.244934548326238,10.599573762132476,8.238598175708113,1.0
978,30.0,0.4023826625886424,19.0,30.988008596390817,37.83698073455768,31.395023855298838,39.294890157771064,51.35922330097087,0.0
979,8.0,0.7246519669722628,10.0,9.4339615010034,9.497509752715063,9.386476471085214,9.990556476023853,7.142034548944337,1.0
980,60.0,0.9003484776016641,17.0,57.94429485759188,57.85638457443293,58.483831227589974,62.68558956818074,57.62954622995564,1.0
981,51.0,0.8470253691927655,16.0,48.93329957236766,49.3113058188228,49.9966628249534,55.014736020269815,47.392220421393844,1.0
982,48.0,0.13368552739248418,20.0,20.51335331730246,24.86413936087709,19.391973168639264,24.262377705431224,136.86206896551764,0.0
983,69.0,0.7837684883408589,21.0,67.51589172757565,70.51533139921844,71.3387355633461,79.87184367468865,68.86320409656182,1.0
984,63.0,0.3104731357836876,14.0,36.181765410767326,42.37885577332487,38.763579455732916,47.65599910640608,37.83783783783784,1.0
985,57.0,0.7104835847460697,17.0,57.928136895443075,65.34767004614677,63.87538746336066,74.86560952659606,57.93331756916529,1.0
986,60.0,0.7924810467691981,16.0,59.56670958619,61.833138318654086,62.62353471333001,71.25632444445814,57.78114478114478,1.0
987,98.0,0.6100474776655548,12.0,80.8593240855804,95.92358485857103,93.53682069540221,116.66441071139293,82.09906542056075,1.0
988,7.0,0.9635733627187364,6.0,7.928385786144197,7.72988772802179,7.96125314387318,8.720677741916218,6.8965517241379315,1.0
